Sujet Age Gender Blind Block Essai Structure Numeral Group Colored_dots Couleur_cible Couleur_filler Nombre_caseN Couleurcible_caseN Nombre_caseS Couleurcible_caseS Nombre_caseE Couleurcible_caseE Nombre_caseO Couleurcible_caseO Distance Expected_value Condition Response Response_time
13 36 F N 2 41 no-less-than 5 NA 6 red blue 2 1 1 1 3 1 5 0 1 TRUE Superior 0 6643
13 36 F N 2 42 no-more-than 6 NA 4 blue black 5 1 5 0 1 0 5 0 -2 TRUE Inferior 0.522193211488 16651
13 36 F N 2 43 no-less-than 6 NA 6 green blue 5 0 5 1 1 0 1 1 0 TRUE Equal 100 8361
13 36 F N 2 44 no-more-than 6 NA 5 red green 4 0 4 0 6 1 4 0 -1 TRUE Inferior 100 4260
13 36 F N 2 45 exactly 6 NA 5 green blue 3 0 4 1 5 0 4 0 -1 FALSE Inferior 0.783289817232 4108
13 36 F N 2 46 exactly 6 NA 7 blue red 5 1 3 0 3 0 2 1 1 ? Superior 0 5450
13 36 F N 2 47 more-than 4 NA 4 blue green 3 1 4 0 5 0 1 1 0 FALSE Equal 1.04438642298 6337
13 36 F N 2 48 exactly 5 NA 7 blue green 2 0 2 1 2 1 3 1 2 ? Superior 2.3498694517 3949
13 36 F N 2 49 more-than 6 NA 8 red yellow 3 1 5 1 5 0 4 0 2 TRUE Superior 98.955613577 4272
13 36 F N 2 50 more-than 6 NA 7 blue black 2 0 3 0 2 1 5 1 1 TRUE Superior 100 5588
13 36 F N 2 51 more-than 6 NA 4 red green 4 0 2 0 2 0 2 1 -2 FALSE Inferior 2.61096605744 5249
13 36 F N 2 52 less-than 6 NA 9 blue yellow 3 0 5 1 1 0 4 1 3 FALSE Superior 3.39425587467 5499
13 36 F N 2 53 no-less-than 5 NA 3 green blue 5 0 1 0 3 0 4 1 -2 FALSE Inferior 2.08877284595 6179
13 36 F N 2 54 exactly 6 NA 6 green blue 1 1 1 1 6 0 4 1 0 TRUE Equal 99.7389033943 6532
13 36 F N 2 55 less-than 4 NA 7 green blue 3 1 3 1 2 0 1 1 3 FALSE Superior 1.30548302872 8864
