Sujet Age Gender Blind Block Essai Structure Numeral Group Colored_dots Couleur_cible Couleur_filler Nombre_caseN Couleurcible_caseN Nombre_caseS Couleurcible_caseS Nombre_caseE Couleurcible_caseE Nombre_caseO Couleurcible_caseO Distance Expected_value Condition Response Response_time
2 41 F Y 1 104 exactly 5 NA 5 green yellow 2 1 4 0 3 1 2 0 0 TRUE Equal 73.1070496084 4124
2 41 F Y 1 105 exactly 6 A 8 red green 5 0 6 1 1 0 2 1 2 ? Superior 84.8563968668 4739
2 41 F Y 1 106 more-than 5 NA 7 red green 1 0 1 0 6 1 1 1 2 TRUE Superior 9.39947780679 1499
2 41 F Y 1 107 no-less-than 4 NA 7 blue yellow 1 1 3 1 3 1 4 0 3 TRUE Superior 1.04438642298 6471
2 41 F Y 1 108 less-than 4 NA 4 red blue 5 0 4 0 2 1 2 1 0 FALSE Equal 1.56657963446 2932
2 41 F Y 1 109 exactly 6 NA 6 green yellow 1 1 4 1 2 0 1 1 0 TRUE Equal 100 1933
2 41 F Y 1 110 no-more-than 5 NA 6 blue black 1 1 1 1 4 1 2 0 1 FALSE Superior 82.7676240209 9170
2 41 F Y 1 111 more-than 6 NA 6 green red 2 1 2 1 3 0 2 1 0 FALSE Equal 0 8225
2 41 F Y 1 112 more-than 6 NA 3 green blue 3 0 6 0 6 1 4 0 -3 FALSE Inferior 95.0391644909 3309
2 41 F Y 1 113 no-more-than 4 NA 3 red blue 3 0 6 1 2 0 3 0 -1 TRUE Inferior 50.3916449086 14304
2 41 F Y 1 114 more-than 4 NA 1 green yellow 3 0 4 1 3 0 1 0 -3 FALSE Inferior 0.261096605744 8990
2 41 F Y 1 115 exactly 4 NA 7 red black 3 1 1 1 4 0 3 1 3 ? Superior 0 6179
2 41 F Y 1 116 no-more-than 4 NA 6 green black 2 1 2 1 4 0 2 1 2 FALSE Superior 2.61096605744 5428
