Subject,Age,Gender,Blind,Block,Trial,Sentence,Numeral,Colored_dots,Couleur_cible,Couleur_filler,Nombre_caseN,Couleurcible_caseN,Nombre_caseS,Couleurcible_caseS,Nombre_caseE,Couleurcible_caseE,Nombre_caseO,Couleurcible_caseO,Distance,Expected_value,Condition,Response,Response_time,Group
1,57,F,N,2,109,more-than,4,4,red,blue,2,1,2,1,4,0,5,0,0,FALSE,Equal,100,3173,no
1,57,F,N,2,110,no-less-than,6,6,blue,yellow,3,1,6,0,3,1,6,0,0,TRUE,Equal,100,13073,no
1,57,F,N,2,111,exactly,6,3,green,black,5,0,3,0,5,1,5,0,-3,FALSE,Inferior,0,3675,no
1,57,F,N,2,112,exactly,5,6,red,black,3,1,5,0,5,0,3,1,1,?,Superior,0,4194,no
1,57,F,N,2,113,less-than,4,3,green,blue,5,0,2,1,1,0,2,0,-1,TRUE,Inferior,100,5591,no
1,57,F,N,2,114,less-than,4,6,green,yellow,3,1,1,1,2,1,4,0,2,FALSE,Superior,0,4014,no
1,57,F,N,2,115,no-more-than,6,8,blue,yellow,5,1,2,0,2,0,3,1,2,FALSE,Superior,0.261096606,6346,no
1,57,F,N,2,116,more-than,4,6,green,black,2,1,2,1,2,0,2,1,2,TRUE,Superior,100,4575,no
1,57,F,N,2,117,no-less-than,6,5,green,black,5,0,4,1,3,0,3,0,-1,FALSE,Inferior,0,10646,no
1,57,F,N,2,118,less-than,6,6,blue,black,2,1,6,0,4,0,4,1,0,FALSE,Equal,100,5394,no
1,57,F,N,2,119,more-than,6,9,green,red,5,1,4,1,2,0,4,0,3,TRUE,Superior,100,4162,no
1,57,F,N,2,120,more-than,5,4,blue,yellow,1,0,1,0,4,1,1,0,-1,FALSE,Inferior,0.261096606,3948,no
1,57,F,N,3,1,only1,5,8,red,black,4,1,4,1,6,0,4,0,3,FALSE,Superior,0,5292,no
1,57,F,N,3,2,only1,6,6,red,yellow,2,1,2,1,4,0,2,1,0,TRUE,Equal,99.73890339,3140,no
1,57,F,N,3,3,only2,5,8,green,red,6,1,2,0,2,1,3,0,3,FALSE,Superior,0,3680,no
1,57,F,N,3,4,only1,4,4,red,black,1,1,1,1,1,0,2,1,0,TRUE,Equal,0,2847,no
1,57,F,N,3,5,only2,6,6,red,blue,3,1,3,1,5,0,1,0,0,TRUE,Equal,100,2853,no
1,57,F,N,3,6,only2,5,7,blue,black,2,1,3,1,5,0,2,1,2,FALSE,Superior,0,3062,no
1,57,F,N,3,7,only1,6,6,red,yellow,2,0,3,1,4,0,3,1,0,TRUE,Equal,100,2904,no
1,57,F,N,3,8,only1,5,5,blue,yellow,2,1,3,0,1,1,2,1,0,TRUE,Equal,100,2735,no
1,57,F,N,3,9,only2,5,6,red,green,1,1,2,1,2,0,3,1,1,FALSE,Superior,0,3052,no
1,57,F,N,3,10,only1,5,6,red,green,4,1,1,0,2,1,6,0,1,FALSE,Superior,0,3169,no
1,57,F,N,3,11,only2,4,4,blue,red,1,1,4,0,1,1,2,1,0,TRUE,Equal,100,3165,no
1,57,F,N,3,12,only2,5,5,green,red,2,0,2,1,2,1,1,1,0,TRUE,Equal,100,2903,no
1,57,F,N,3,13,only1,6,8,green,red,2,1,2,1,4,1,2,0,2,FALSE,Superior,0,2321,no
1,57,F,N,3,14,only2,4,4,green,blue,3,0,2,1,2,1,6,0,0,TRUE,Equal,100,3112,no
1,57,F,N,3,15,only1,5,5,blue,red,4,1,1,1,4,0,4,0,0,TRUE,Equal,100,2032,no
1,57,F,N,3,16,only2,4,6,red,green,2,1,2,1,2,1,5,0,2,FALSE,Superior,0,2798,no
1,57,F,N,3,17,only1,4,7,blue,yellow,1,1,2,0,3,1,3,1,3,FALSE,Superior,0,2339,no
1,57,F,N,3,18,only2,4,4,green,black,2,1,1,0,6,0,2,1,0,TRUE,Equal,100,2373,no
1,57,F,N,3,19,only2,6,8,blue,yellow,4,1,2,1,2,1,4,0,2,FALSE,Superior,0,2862,no
1,57,F,N,3,20,only1,6,6,green,black,6,0,1,1,4,0,5,1,0,TRUE,Equal,100,3188,no
1,57,F,N,3,21,only2,6,6,green,black,5,1,5,0,1,1,6,0,0,TRUE,Equal,100,2467,no
1,57,F,N,3,22,only2,5,5,green,red,2,1,3,0,1,1,2,1,0,TRUE,Equal,100,2945,no
1,57,F,N,3,23,only2,6,6,green,yellow,1,0,2,1,2,1,2,1,0,TRUE,Equal,100,2580,no
1,57,F,N,3,24,only1,5,5,red,blue,3,1,1,1,1,1,2,0,0,TRUE,Equal,100,2182,no
1,57,F,N,3,25,only1,4,4,green,yellow,1,1,2,1,1,1,6,0,0,TRUE,Equal,100,2557,no
1,57,F,N,3,26,only2,6,7,green,blue,3,1,4,0,1,1,3,1,1,FALSE,Superior,0,2401,no
1,57,F,N,3,27,only1,4,6,blue,green,3,1,4,0,1,1,2,1,2,FALSE,Superior,0,2139,no
1,57,F,N,3,28,only1,4,4,red,yellow,5,0,6,0,1,1,3,1,0,TRUE,Equal,100,2522,no
1,57,F,N,3,29,only1,6,7,green,red,4,0,3,1,4,1,3,0,1,FALSE,Superior,0,2382,no
1,57,F,N,3,30,only2,5,5,green,blue,3,1,1,1,1,0,1,1,0,TRUE,Equal,100,3111,no
1,57,F,N,3,31,only2,4,7,blue,green,2,1,2,0,2,1,3,1,3,FALSE,Superior,0,2352,no
1,57,F,N,3,32,only1,4,5,green,black,5,0,3,1,2,1,2,0,1,FALSE,Superior,0,3716,no
1,57,F,N,3,33,only1,6,9,red,yellow,5,1,3,0,3,0,4,1,3,FALSE,Superior,1.044386423,1767,no
1,57,F,N,3,34,only2,6,9,red,black,3,1,4,1,5,0,2,1,3,FALSE,Superior,0.783289817,3625,no
1,57,F,N,3,35,only2,4,5,blue,red,1,1,4,0,1,1,3,1,1,FALSE,Superior,0,4111,no
1,57,F,N,3,36,only1,5,7,green,yellow,2,1,1,1,5,0,4,1,2,FALSE,Superior,0,2761,no
2,41,F,N,1,1,exactly,5,5,green,black,5,1,1,0,6,0,2,0,0,TRUE,Equal,100,16547,yes
2,41,F,N,1,2,no-more-than,6,7,green,yellow,1,1,3,1,6,0,3,1,1,FALSE,Superior,1.044386423,7458,no
2,41,F,N,1,3,more-than,6,7,red,yellow,2,0,1,1,2,1,4,1,1,TRUE,Superior,0,4826,no
2,41,F,N,1,4,exactly,5,7,green,blue,5,0,4,0,5,1,2,1,2,?,Superior,0,6722,yes
2,41,F,N,1,5,less-than,5,4,blue,green,4,0,5,0,1,0,6,1,-1,TRUE,Inferior,0,6108,no
2,41,F,N,1,6,no-less-than,6,4,green,yellow,2,0,1,0,3,1,4,0,-2,FALSE,Inferior,98.69451697,11438,no
2,41,F,N,1,7,more-than,5,2,blue,yellow,2,0,4,0,4,0,2,1,-3,FALSE,Inferior,0,6289,no
2,41,F,N,1,8,no-less-than,4,2,red,green,6,1,6,0,1,0,1,0,-2,FALSE,Inferior,100,3115,no
2,41,F,N,1,9,less-than,5,3,blue,green,6,0,4,0,2,1,5,0,-2,TRUE,Inferior,0.261096606,4067,no
2,41,F,N,1,10,less-than,5,5,red,blue,2,1,1,1,2,1,5,0,0,FALSE,Equal,0.522193211,7242,no
2,41,F,N,1,11,no-more-than,6,8,red,green,3,1,2,0,3,0,5,1,2,FALSE,Superior,5.483028721,13882,no
2,41,F,N,1,12,more-than,6,4,green,red,3,0,6,1,6,0,5,0,-2,FALSE,Inferior,3.133159269,8483,no
2,41,F,N,1,13,no-more-than,4,1,green,red,2,0,4,1,3,0,2,0,-3,TRUE,Inferior,100,4061,no
2,41,F,N,1,14,more-than,5,5,blue,red,1,1,2,1,2,1,4,0,0,FALSE,Equal,0.261096606,4769,no
2,41,F,N,1,15,no-more-than,6,3,green,red,4,1,1,0,1,0,6,0,-3,TRUE,Inferior,0,12525,no
2,41,F,N,1,16,exactly,4,6,red,yellow,3,0,2,1,4,1,6,0,2,?,Superior,1.305483029,6802,yes
2,41,F,N,1,17,less-than,4,7,red,black,3,1,1,1,3,1,6,0,3,FALSE,Superior,0,4841,no
2,41,F,N,1,18,no-less-than,4,5,red,green,4,0,1,1,1,1,3,1,1,TRUE,Superior,1.044386423,8084,no
2,41,F,N,1,19,exactly,6,8,green,black,3,0,2,1,4,1,2,1,2,?,Superior,0,9275,no
2,41,F,N,1,20,no-more-than,6,4,blue,black,2,1,1,0,5,0,4,0,-2,TRUE,Inferior,12.53263708,2132,no
2,41,F,N,1,21,more-than,5,8,red,blue,1,0,2,1,6,1,5,0,3,TRUE,Superior,92.68929504,3498,no
2,41,F,N,1,22,less-than,6,6,blue,black,4,1,2,1,3,0,2,0,0,FALSE,Equal,0,13532,no
2,41,F,N,1,23,exactly,5,6,red,blue,4,1,1,1,1,1,1,0,1,?,Superior,0.783289817,15619,no
2,41,F,N,1,24,more-than,4,4,blue,green,1,0,3,1,1,1,1,0,0,FALSE,Equal,1.044386423,5283,no
2,41,F,N,1,25,no-more-than,4,4,red,black,1,0,2,1,2,0,2,1,0,TRUE,Equal,51.17493473,5657,no
2,41,F,N,1,26,no-more-than,6,6,blue,yellow,3,1,2,0,4,0,3,1,0,TRUE,Equal,0,4701,no
2,41,F,N,1,27,exactly,4,3,blue,red,2,0,5,1,3,0,2,0,-1,FALSE,Inferior,0.261096606,4188,no
2,41,F,N,1,28,no-less-than,5,3,blue,yellow,6,0,1,0,3,1,3,0,-2,FALSE,Inferior,0.261096606,4770,no
2,41,F,N,1,29,no-less-than,5,5,blue,yellow,2,1,4,0,5,0,3,1,0,TRUE,Equal,43.08093995,7715,no
2,41,F,N,1,30,less-than,4,1,red,green,3,0,6,0,2,1,2,0,-3,TRUE,Inferior,100,7249,no
2,41,F,N,1,31,more-than,4,7,red,black,4,0,2,1,3,1,2,1,3,TRUE,Superior,100,3821,no
2,41,F,N,1,32,more-than,6,8,blue,red,4,0,3,1,2,1,3,1,2,TRUE,Superior,100,4354,no
2,41,F,N,1,33,less-than,5,7,blue,black,3,1,4,1,1,0,2,0,2,FALSE,Superior,4.960835509,6315,no
2,41,F,N,1,34,more-than,5,3,green,blue,1,1,6,0,1,0,1,0,-2,FALSE,Inferior,0.783289817,6164,no
2,41,F,N,1,35,exactly,5,7,green,black,3,0,6,1,1,0,1,1,2,?,Superior,0.522193211,7832,no
2,41,F,N,1,36,no-less-than,5,8,green,blue,3,1,2,0,3,1,2,1,3,TRUE,Superior,47.25848564,5229,no
2,41,F,N,1,37,exactly,6,9,red,yellow,6,0,6,1,3,1,5,0,3,?,Superior,1.566579634,2972,yes
2,41,F,N,1,38,more-than,5,6,red,black,4,0,2,1,4,1,5,0,1,TRUE,Superior,90.8616188,6290,no
2,41,F,N,1,39,no-more-than,5,8,red,yellow,2,1,6,0,1,0,6,1,3,FALSE,Superior,100,5906,no
2,41,F,N,1,40,no-less-than,6,3,blue,yellow,6,1,6,0,1,0,6,0,-3,FALSE,Inferior,12.53263708,2309,no
2,41,F,N,1,41,exactly,5,6,green,black,2,0,2,0,5,1,1,1,1,?,Superior,11.22715405,2706,yes
2,41,F,N,1,42,exactly,5,8,blue,black,2,0,2,0,5,1,3,1,3,?,Superior,0,5756,yes
2,41,F,N,1,43,less-than,6,9,green,yellow,5,1,5,0,2,1,2,1,3,FALSE,Superior,93.21148825,1786,no
2,41,F,N,1,44,exactly,6,3,red,blue,2,1,5,0,2,0,4,0,-3,FALSE,Inferior,4.438642298,4389,no
2,41,F,N,1,45,less-than,4,6,green,black,2,1,3,1,1,1,3,0,2,FALSE,Superior,100,10211,no
2,41,F,N,1,46,exactly,4,2,blue,green,5,0,1,1,4,0,3,0,-2,FALSE,Inferior,16.71018277,4641,no
2,41,F,N,1,47,less-than,5,8,green,red,1,1,3,1,4,1,3,0,3,FALSE,Superior,5.221932115,8523,no
2,41,F,N,1,48,more-than,4,2,blue,black,2,1,6,0,1,0,5,0,-2,FALSE,Inferior,50.91383812,4605,no
2,41,F,N,1,49,less-than,6,4,blue,red,6,0,3,0,6,1,3,0,-2,TRUE,Inferior,17.75456919,5320,no
2,41,F,N,1,50,less-than,5,2,green,red,1,0,6,0,3,1,1,0,-3,TRUE,Inferior,17.23237598,5531,no
2,41,F,N,1,51,more-than,6,9,blue,red,2,1,5,1,5,0,2,1,3,TRUE,Superior,8.355091384,1738,no
2,41,F,N,1,52,no-less-than,5,4,red,black,5,1,5,0,6,0,1,0,-1,FALSE,Inferior,6.266318538,3628,no
2,41,F,N,1,53,no-more-than,4,5,green,yellow,3,1,5,0,2,1,1,0,1,FALSE,Superior,40.20887728,1594,no
2,41,F,N,1,54,exactly,6,9,red,black,5,0,5,1,4,1,3,0,3,?,Superior,0.261096606,5685,no
2,41,F,N,1,55,exactly,5,5,blue,black,1,1,6,0,1,1,3,1,0,TRUE,Equal,100,3985,no
2,41,F,N,1,56,exactly,4,1,blue,yellow,1,0,3,0,1,1,3,0,-3,FALSE,Inferior,0,6531,no
2,41,F,N,1,57,less-than,6,7,green,blue,4,1,3,0,3,1,5,0,1,FALSE,Superior,94.25587467,11522,no
2,41,F,N,1,58,exactly,4,4,blue,red,4,1,4,0,3,0,3,0,0,TRUE,Equal,100,7146,yes
2,41,F,N,1,59,no-less-than,6,7,red,blue,2,1,5,0,1,1,4,1,1,TRUE,Superior,3.916449086,3797,no
2,41,F,N,1,60,exactly,4,4,blue,black,1,1,3,0,2,1,1,1,0,TRUE,Equal,97.91122715,3961,no
2,41,F,N,1,61,more-than,4,3,red,yellow,4,0,5,1,2,0,5,0,-1,FALSE,Inferior,3.133159269,1861,no
2,41,F,N,1,62,no-less-than,6,9,blue,yellow,5,1,2,1,2,1,1,0,3,TRUE,Superior,50.1305483,2689,no
2,41,F,N,1,63,less-than,5,6,green,blue,3,1,5,0,1,1,2,1,1,FALSE,Superior,27.4151436,4009,no
2,41,F,N,1,64,no-less-than,6,8,blue,red,5,0,3,1,5,1,6,0,2,TRUE,Superior,43.08093995,4646,no
2,41,F,N,1,65,exactly,4,5,green,yellow,1,0,1,1,4,1,3,0,1,?,Superior,79.63446475,3058,yes
2,41,F,N,1,66,more-than,6,5,blue,green,5,0,3,1,4,0,3,0,-1,FALSE,Inferior,39.68668407,3827,no
2,41,F,N,1,67,no-less-than,4,4,blue,red,4,0,1,0,2,1,2,1,0,TRUE,Equal,8.093994778,5264,no
2,41,F,N,1,68,exactly,5,3,green,yellow,1,1,3,0,5,0,4,0,-2,FALSE,Inferior,0,4906,no
2,41,F,N,1,69,no-less-than,5,7,blue,black,6,1,1,0,1,0,1,1,2,TRUE,Superior,8.093994778,5535,no
2,41,F,N,1,70,more-than,4,5,red,blue,1,1,5,0,2,1,2,1,1,TRUE,Superior,100,4633,no
2,41,F,N,1,71,less-than,4,3,red,yellow,2,0,4,1,3,0,4,0,-1,TRUE,Inferior,59.0078329,4748,no
2,41,F,N,1,72,no-more-than,5,5,red,yellow,4,0,1,1,1,1,3,1,0,TRUE,Equal,100,6274,no
2,41,F,N,1,73,exactly,6,4,blue,green,1,1,5,0,1,0,2,0,-2,FALSE,Inferior,17.23237598,1478,no
2,41,F,N,1,74,no-less-than,6,5,green,black,4,0,6,0,4,0,1,1,-1,FALSE,Inferior,89.55613577,3312,no
2,41,F,N,1,75,less-than,6,5,blue,black,6,0,3,0,3,1,5,0,-1,TRUE,Inferior,13.05483029,2534,no
2,41,F,N,1,76,no-less-than,6,6,green,yellow,1,1,6,0,4,1,1,1,0,TRUE,Equal,90.60052219,6026,no
2,41,F,N,1,77,exactly,6,7,green,black,1,0,6,0,5,1,2,1,1,?,Superior,91.1227154,4881,no
2,41,F,N,1,78,exactly,5,4,green,blue,2,0,2,0,2,1,3,0,-1,FALSE,Inferior,3.394255875,1501,no
2,41,F,N,1,79,no-less-than,5,6,green,blue,1,1,2,1,3,1,2,0,1,TRUE,Superior,30.02610966,3867,no
2,41,F,N,1,80,no-more-than,5,2,green,black,4,1,4,0,2,0,4,0,-3,TRUE,Inferior,10.70496084,14762,no
2,41,F,N,1,81,exactly,6,6,blue,black,6,1,3,0,2,0,6,0,0,TRUE,Equal,100,6044,yes
2,41,F,N,1,82,exactly,4,7,red,black,2,0,4,1,2,0,3,1,3,?,Superior,19.84334204,4426,yes
2,41,F,N,1,83,no-less-than,4,3,blue,red,2,0,1,0,5,1,5,0,-1,FALSE,Inferior,10.70496084,6795,no
2,41,F,N,1,84,no-less-than,4,6,green,black,3,0,2,1,2,1,2,1,2,TRUE,Superior,14.36031332,6594,no
2,41,F,N,1,85,exactly,6,7,red,yellow,4,0,1,1,3,0,6,1,1,?,Superior,0,7245,yes
2,41,F,N,1,86,no-more-than,6,9,red,yellow,4,1,1,0,2,1,3,1,3,FALSE,Superior,52.74151436,5676,no
2,41,F,N,1,87,no-more-than,6,5,blue,black,4,0,3,1,4,0,3,0,-1,TRUE,Inferior,1.82767624,10899,no
2,41,F,N,1,88,less-than,6,3,green,red,4,1,6,0,6,0,6,0,-3,TRUE,Inferior,100,7681,no
2,41,F,N,1,89,exactly,5,2,green,red,4,1,3,0,2,0,6,0,-3,FALSE,Inferior,0,5636,no
2,41,F,N,1,90,no-less-than,5,2,red,blue,3,0,4,1,1,0,4,0,-3,FALSE,Inferior,0,5690,no
2,41,F,N,1,91,exactly,6,5,green,red,1,1,4,0,2,0,6,0,-1,FALSE,Inferior,0,13516,no
2,41,F,N,1,92,less-than,4,5,green,red,3,1,2,1,1,0,1,0,1,FALSE,Superior,2.088772846,5331,no
2,41,F,N,1,93,exactly,6,6,blue,red,2,0,1,1,5,1,4,0,0,TRUE,Equal,100,4616,no
2,41,F,N,1,94,no-more-than,4,7,red,green,3,1,6,0,1,1,3,1,3,FALSE,Superior,12.01044386,2219,no
2,41,F,N,1,95,more-than,4,6,red,green,3,1,4,0,1,0,3,1,2,TRUE,Superior,49.34725849,5454,no
2,41,F,N,1,96,exactly,5,8,green,yellow,4,1,2,0,4,1,5,0,3,?,Superior,0.783289817,3560,no
2,41,F,N,1,97,no-more-than,4,2,green,blue,2,0,5,1,2,0,5,0,-2,TRUE,Inferior,58.22454308,5953,no
2,41,F,N,1,98,less-than,4,2,green,blue,6,0,2,1,2,0,5,0,-2,TRUE,Inferior,100,1798,no
2,41,F,N,1,99,no-more-than,5,7,green,black,1,0,4,1,1,0,3,1,2,FALSE,Superior,13.31592689,7547,no
2,41,F,N,1,100,exactly,4,4,green,blue,2,0,3,0,3,1,1,1,0,TRUE,Equal,100,5539,no
2,41,F,N,1,101,less-than,6,8,blue,green,4,1,5,0,4,1,5,0,2,FALSE,Superior,0,6462,no
2,41,F,N,1,102,no-more-than,5,3,red,blue,6,1,1,0,6,0,6,0,-2,TRUE,Inferior,100,1674,no
2,41,F,N,1,103,exactly,4,6,green,blue,3,0,3,1,3,1,6,0,2,?,Superior,0,3521,no
2,41,F,N,1,104,exactly,5,5,green,yellow,2,1,4,0,3,1,2,0,0,TRUE,Equal,73.10704961,4124,no
2,41,F,N,1,105,exactly,6,8,red,green,5,0,6,1,1,0,2,1,2,?,Superior,84.85639687,4739,yes
2,41,F,N,1,106,more-than,5,7,red,green,1,0,1,0,6,1,1,1,2,TRUE,Superior,9.399477807,1499,no
2,41,F,N,1,107,no-less-than,4,7,blue,yellow,1,1,3,1,3,1,4,0,3,TRUE,Superior,1.044386423,6471,no
2,41,F,N,1,108,less-than,4,4,red,blue,5,0,4,0,2,1,2,1,0,FALSE,Equal,1.566579634,2932,no
2,41,F,N,1,109,exactly,6,6,green,yellow,1,1,4,1,2,0,1,1,0,TRUE,Equal,100,1933,no
2,41,F,N,1,110,no-more-than,5,6,blue,black,1,1,1,1,4,1,2,0,1,FALSE,Superior,82.76762402,9170,no
2,41,F,N,1,111,more-than,6,6,green,red,2,1,2,1,3,0,2,1,0,FALSE,Equal,0,8225,no
2,41,F,N,1,112,more-than,6,3,green,blue,3,0,6,0,6,1,4,0,-3,FALSE,Inferior,95.03916449,3309,no
2,41,F,N,1,113,no-more-than,4,3,red,blue,3,0,6,1,2,0,3,0,-1,TRUE,Inferior,50.39164491,14304,no
2,41,F,N,1,114,more-than,4,1,green,yellow,3,0,4,1,3,0,1,0,-3,FALSE,Inferior,0.261096606,8990,no
2,41,F,N,1,115,exactly,4,7,red,black,3,1,1,1,4,0,3,1,3,?,Superior,0,6179,no
2,41,F,N,1,116,no-more-than,4,6,green,black,2,1,2,1,4,0,2,1,2,FALSE,Superior,2.610966057,5428,no
2,41,F,N,1,117,no-more-than,5,4,green,red,3,1,1,0,2,0,4,0,-1,TRUE,Inferior,7.310704961,2977,no
2,41,F,N,1,118,more-than,5,4,red,yellow,2,0,6,0,6,1,5,0,-1,FALSE,Inferior,6.527415144,11626,no
2,41,F,N,1,119,no-less-than,4,1,red,green,1,0,4,0,3,0,3,1,-3,FALSE,Inferior,51.95822454,4725,no
2,41,F,N,1,120,exactly,4,5,red,yellow,6,0,4,0,2,1,3,1,1,?,Superior,1.044386423,2410,no
2,41,F,N,2,1,exactly,4,7,red,yellow,3,1,2,0,6,0,4,1,3,?,Superior,1.044386423,8925,yes
2,41,F,N,2,2,exactly,5,4,green,yellow,6,0,6,0,1,1,3,0,-1,FALSE,Inferior,0,7626,no
2,41,F,N,2,3,more-than,4,6,green,black,3,1,4,0,5,0,3,1,2,TRUE,Superior,100,4101,no
2,41,F,N,2,4,exactly,4,4,blue,yellow,1,0,3,0,3,1,1,1,0,TRUE,Equal,100,7088,no
2,41,F,N,2,5,less-than,6,9,green,red,3,1,3,1,3,1,1,0,3,FALSE,Superior,1.044386423,6229,no
2,41,F,N,2,6,no-more-than,6,3,blue,yellow,3,0,3,0,3,0,1,1,-3,TRUE,Inferior,0,9828,no
2,41,F,N,2,7,no-more-than,6,6,red,green,2,0,4,0,2,1,4,1,0,TRUE,Equal,100,8849,no
2,41,F,N,2,8,no-more-than,5,4,red,green,5,0,4,0,6,0,3,1,-1,TRUE,Inferior,0,6755,no
2,41,F,N,2,9,less-than,6,6,red,black,2,1,3,0,4,1,5,0,0,FALSE,Equal,0,5965,no
2,41,F,N,2,10,less-than,5,4,red,black,6,1,5,0,3,0,2,0,-1,TRUE,Inferior,0,9466,no
2,41,F,N,2,11,more-than,6,8,green,yellow,1,1,4,0,4,1,3,1,2,TRUE,Superior,0,6228,no
2,41,F,N,2,12,no-less-than,4,7,green,yellow,1,1,3,1,3,1,5,0,3,TRUE,Superior,0,7072,no
2,41,F,N,2,13,more-than,6,4,green,red,6,0,2,0,5,1,4,0,-2,FALSE,Inferior,0,4438,no
2,41,F,N,2,14,less-than,4,4,red,yellow,1,0,1,0,2,1,2,1,0,FALSE,Equal,0,5201,no
2,41,F,N,2,15,exactly,5,5,red,blue,5,0,4,0,1,1,4,1,0,TRUE,Equal,100,9710,no
2,41,F,N,2,16,exactly,5,5,red,green,5,0,6,0,2,0,5,1,0,TRUE,Equal,100,3538,yes
2,41,F,N,2,17,no-more-than,6,4,blue,black,1,0,3,1,2,0,2,0,-2,TRUE,Inferior,0,7892,no
2,41,F,N,2,18,no-less-than,5,8,green,blue,3,1,2,0,2,1,3,1,3,TRUE,Superior,100,20145,no
2,41,F,N,2,19,less-than,6,3,red,black,5,0,4,0,2,1,1,0,-3,TRUE,Inferior,100,3155,no
2,41,F,N,2,20,no-less-than,6,7,green,black,2,1,4,1,1,1,2,0,1,TRUE,Superior,0,4693,no
2,41,F,N,2,21,more-than,5,2,red,green,3,0,3,0,1,1,6,0,-3,FALSE,Inferior,0,2930,no
2,41,F,N,2,22,exactly,4,5,green,red,3,1,2,1,2,0,5,0,1,?,Superior,100,2089,no
2,41,F,N,2,23,exactly,6,6,red,green,4,1,2,1,3,0,6,0,0,TRUE,Equal,19.84334204,2507,no
2,41,F,N,2,24,exactly,5,5,red,black,3,1,2,1,2,0,1,0,0,TRUE,Equal,78.85117493,3035,no
2,41,F,N,2,25,more-than,6,6,blue,green,2,1,2,1,1,0,2,1,0,FALSE,Equal,54.83028721,1219,no
2,41,F,N,2,26,exactly,6,7,blue,red,1,1,6,0,6,1,2,0,1,?,Superior,13.31592689,3037,yes
2,41,F,N,2,27,no-more-than,5,2,green,yellow,2,1,6,0,2,0,2,0,-3,TRUE,Inferior,92.42819843,1955,no
2,41,F,N,2,28,less-than,4,7,red,green,3,1,1,1,3,1,6,0,3,FALSE,Superior,46.99738903,1425,no
2,41,F,N,2,29,no-less-than,6,5,blue,red,2,0,6,0,4,0,1,1,-1,FALSE,Inferior,76.24020888,3091,no
2,41,F,N,2,30,no-less-than,4,2,blue,red,3,0,4,1,2,0,5,0,-2,FALSE,Inferior,0,3269,no
2,41,F,N,2,31,exactly,4,4,green,blue,6,0,6,0,3,1,1,1,0,TRUE,Equal,100,3234,no
2,41,F,N,2,32,no-less-than,6,9,red,green,3,1,3,1,6,0,3,1,3,TRUE,Superior,50.1305483,1258,no
2,41,F,N,2,33,no-more-than,4,7,blue,red,3,0,1,1,3,1,3,1,3,FALSE,Superior,26.89295039,1159,no
2,41,F,N,2,34,no-less-than,5,4,green,yellow,3,1,2,0,6,0,4,0,-1,FALSE,Inferior,87.20626632,3842,no
2,41,F,N,2,35,less-than,5,5,blue,yellow,3,0,1,1,3,1,1,1,0,FALSE,Equal,10.18276762,2440,no
2,41,F,N,2,36,exactly,5,6,red,green,4,0,2,1,1,1,3,1,1,?,Superior,70.49608355,3541,no
2,41,F,N,2,37,no-less-than,6,8,green,blue,2,1,6,0,4,1,2,1,2,TRUE,Superior,88.51174935,6597,no
2,41,F,N,2,38,less-than,4,5,blue,black,1,1,3,1,1,1,3,0,1,FALSE,Superior,0,3047,no
2,41,F,N,2,39,no-more-than,4,1,red,yellow,6,1,1,0,1,0,3,0,-3,TRUE,Inferior,0,1598,no
2,41,F,N,2,40,no-less-than,6,6,green,blue,1,1,5,0,5,0,5,1,0,TRUE,Equal,51.43603133,4739,no
2,41,F,N,2,41,more-than,4,4,blue,green,1,0,4,0,2,1,2,1,0,FALSE,Equal,0,4203,no
2,41,F,N,2,42,less-than,5,2,blue,black,3,0,5,0,4,0,1,1,-3,TRUE,Inferior,3.65535248,6521,no
2,41,F,N,2,43,no-more-than,4,5,red,black,5,0,3,1,2,1,5,0,1,FALSE,Superior,100,1425,no
2,41,F,N,2,44,less-than,4,2,green,blue,6,0,3,1,1,0,3,0,-2,TRUE,Inferior,44.38642298,2195,no
2,41,F,N,2,45,more-than,6,7,blue,green,1,1,3,0,3,1,3,1,1,TRUE,Superior,100,5948,no
2,41,F,N,2,46,no-more-than,6,7,green,yellow,5,1,6,0,2,0,2,1,1,FALSE,Superior,100,5766,no
2,41,F,N,2,47,exactly,6,8,red,yellow,5,0,2,1,3,0,6,1,2,?,Superior,0.522193211,9210,yes
2,41,F,N,2,48,exactly,4,6,blue,black,3,1,3,1,3,0,5,0,2,?,Superior,100,2425,no
2,41,F,N,2,49,more-than,5,8,blue,green,3,1,2,1,5,0,3,1,3,TRUE,Superior,100,9036,no
2,41,F,N,2,50,less-than,4,1,blue,green,4,0,6,0,6,1,1,0,-3,TRUE,Inferior,59.2689295,5509,no
2,41,F,N,2,51,no-less-than,5,3,blue,green,5,0,1,1,1,0,3,0,-2,FALSE,Inferior,0.522193211,2946,no
2,41,F,N,2,52,no-more-than,6,5,blue,black,3,0,4,0,3,1,4,0,-1,TRUE,Inferior,100,1435,no
2,41,F,N,2,53,less-than,5,7,red,black,5,0,4,1,2,0,3,1,2,FALSE,Superior,80.15665796,1880,no
2,41,F,N,2,54,exactly,5,3,green,black,5,0,6,0,6,0,2,1,-2,FALSE,Inferior,14.88250653,2860,no
2,41,F,N,2,55,exactly,4,4,green,yellow,4,0,4,1,2,0,4,0,0,TRUE,Equal,67.88511749,3883,yes
2,41,F,N,2,56,no-more-than,4,2,green,blue,1,0,5,0,4,0,2,1,-2,TRUE,Inferior,83.28981723,1494,no
